month,meter,unit,type,cons,rate,band,actual_consumption_charge,actual_tax,actual_csrv,actual_total,expected_cc,expected_stamp,expected_csrv,expected_total,total_diff,pct_error,status
01,94246771,Offices-7-4-5,ELECTRICITY,400.122,2.2,2,884.17,12.0,20.0,916.171,880.27,12.8,20,913.07,3.1,0.34,OK_MIN
01,94246780,Offices-6-2-8,ELECTRICITY,291.733,2.2,2,645.25,9.0,20.0,674.248,641.81,9.34,20,671.15,3.1,0.46,OK_MIN
01,94246768,Offices-6-1-2,ELECTRICITY,1854.342,2.33,4,4324.05,59.0,40.0,4423.054,4320.62,59.34,40,4419.96,3.09,0.07,OK_MIN
01,94246781,Offices-5-1-1-2,ELECTRICITY,901.366,2.2,3,2008.04,28.0,25.0,2061.044,1983.01,28.84,25,2036.85,24.19,1.19,MISMATCH
01,94246782,Offices-6-2-11,ELECTRICITY,314.801,2.2,2,695.74,10.0,20.0,725.735,692.56,10.07,20,722.63,3.11,0.43,OK_MIN
01,94246770,Offices-7-1-9,ELECTRICITY,217.029,1.68,1,368.65,6.0,15.0,389.652,364.61,6.94,15,386.55,3.1,0.8,OK_MIN
01,94246791,Offices-2-4-1,ELECTRICITY,92.434,0.85,0,82.62,2.0,5.0,89.625,78.57,2.96,5,86.53,3.09,3.57,OK_MIN
01,94246802,Offices-2-3-2,ELECTRICITY,0.0,0.85,0,12.1,0.0,0.0,12.1,0.0,0.0,5,9.1,3.0,32.97,MARGINAL
01,94246772,Offices-2-4-9,ELECTRICITY,2954.324,2.33,4,6887.21,94.0,40.0,7021.213,6883.58,94.54,40,7018.12,3.09,0.04,OK_MIN
01,94246775,Offices-7-3-1,ELECTRICITY,235.992,1.68,1,400.12,7.0,15.0,422.118,396.47,7.55,15,419.02,3.1,0.74,OK_MIN
01,94246764,Offices-2-2-5,ELECTRICITY,461.403,2.2,2,1018.95,14.0,20.0,1052.949,1015.09,14.76,20,1049.85,3.1,0.3,OK_MIN
01,94246776,Offices-7-3-7,ELECTRICITY,0.0,0.85,0,12.1,0.0,0.0,12.1,0.0,0.0,5,9.1,3.0,32.97,MARGINAL
01,94246792,Offices-2-3-8-9,ELECTRICITY,1402.964,2.33,4,3272.9,44.0,40.0,3356.9,3268.91,44.89,40,3353.8,3.1,0.09,OK_MIN
01,94246773,Offices-6-0-8,ELECTRICITY,694.783,2.2,3,1538.49,22.0,25.0,1585.489,1528.52,22.23,25,1575.75,9.74,0.62,MARGINAL
01,94246777,Offices-4-3-7,ELECTRICITY,0.001,0.85,0,12.1,0.0,0.0,12.1,0.0,0.0,5,9.1,3.0,32.97,MARGINAL
01,94246785,Offices-7-2-7-8-9,ELECTRICITY,1880.482,2.33,4,4384.8,60.0,40.0,4484.797,4381.52,60.18,40,4481.7,3.1,0.07,OK_MIN
01,94246749,Offices-7-2-6,ELECTRICITY,9.797,0.85,0,11.74,0.0,5.0,16.74,8.33,0.31,5,13.64,3.1,22.73,MARGINAL
01,96181014,Offices-7-2-1/2/3/4/5,ELECTRICITY,0.0,0.85,0,12.1,0.0,0.0,12.1,0.0,0.0,5,9.1,3.0,32.97,MARGINAL
01,94246786,Offices-6-3-5,ELECTRICITY,102.111,1.68,1,174.91,3.0,15.0,192.913,171.55,3.27,15,189.82,3.09,1.63,OK_MIN
01,94246763,Offices-6-1-12,ELECTRICITY,0.001,0.85,0,12.1,0.0,0.0,12.1,0.0,0.0,5,9.1,3.0,32.97,MARGINAL
01,94246787,Offices-5-2-2,ELECTRICITY,188.625,1.68,1,320.03,6.0,15.0,341.026,316.89,6.04,15,337.93,3.1,0.92,OK_MIN
01,94246752,Offices-6-2-4,ELECTRICITY,30.286,0.85,0,29.81,0.0,5.0,34.812,25.74,0.97,5,31.71,3.1,9.78,MARGINAL
01,94246794,Offices-2-2-6-7,ELECTRICITY,1267.945,2.33,4,2957.98,40.0,40.0,3037.984,2954.31,40.57,40,3034.88,3.1,0.1,OK_MIN
01,94246800,Offices-6-4-5,ELECTRICITY,647.08,2.2,3,1430.68,20.0,25.0,1475.677,1423.58,20.71,25,1469.29,6.39,0.43,MARGINAL
01,94246778,Offices-7-1-6,ELECTRICITY,122.256,1.68,1,209.4,3.0,15.0,227.402,205.39,3.91,15,224.3,3.1,1.38,OK_MIN
01,94246751,Offices-4-0-11,ELECTRICITY,0.0,0.85,0,12.1,0.0,0.0,12.1,0.0,0.0,5,9.1,3.0,32.97,MARGINAL
01,94246750,Retail-513,ELECTRICITY,1325.241,2.33,4,3091.32,42.0,40.0,3173.318,3087.81,42.41,40,3170.22,3.1,0.1,OK_MIN
01,94246748,Offices-4-3-6,ELECTRICITY,529.426,2.2,2,1168.78,16.0,20.0,1204.778,1164.74,16.94,20,1201.68,3.1,0.26,OK_MIN
01,91969845,Retail-407,ELECTRICITY,10086.626,2.33,4,23505.71,322.0,40.0,23867.71,23501.84,322.77,40,23864.61,3.1,0.01,OK_MIN
01,94246746,Offices-4-0-8,ELECTRICITY,206.943,1.68,1,351.38,6.0,15.0,372.385,347.66,6.62,15,369.28,3.11,0.84,OK_MIN
01,94246747,Caravan,ELECTRICITY,633.459,2.2,3,1399.32,20.0,25.0,1444.321,1393.61,20.27,25,1438.88,5.44,0.38,MARGINAL
01,94246745,Retail-B1,ELECTRICITY,3475.663,2.33,4,8101.61,111.0,40.0,8252.615,8098.29,111.22,40,8249.51,3.1,0.04,OK_MIN
01,94246858,Offices-6-3-3,ELECTRICITY,85.609,0.85,0,76.61,2.0,5.0,83.606,72.77,2.74,5,80.51,3.1,3.85,OK_MIN
01,96181025,Retail-308,ELECTRICITY,906.15,2.2,3,2019.06,28.0,25.0,2072.056,1993.53,29.0,25,2047.53,24.53,1.2,MISMATCH
01,94246885,Offices-4-1-12,ELECTRICITY,0.0,0.85,0,12.1,0.0,0.0,12.1,0.0,0.0,5,9.1,3.0,32.97,MARGINAL
01,96181016,Offices-2-0-1-2-10-11,ELECTRICITY,2809.226,2.33,4,6549.49,89.0,40.0,6678.49,6545.5,89.9,40,6675.4,3.09,0.05,OK_MIN
01,94246875,Offices-2-1-1-2,ELECTRICITY,2706.956,2.33,4,6310.93,86.0,40.0,6436.93,6307.21,86.62,40,6433.83,3.1,0.05,OK_MIN
01,94246874,Offices-4-2-7,ELECTRICITY,47.66,0.85,0,44.14,1.0,5.0,50.136,40.51,1.53,5,47.04,3.1,6.59,MARGINAL
01,94246886,Retail-502,ELECTRICITY,2725.714,2.33,4,6354.23,87.0,40.0,6481.235,6350.91,87.22,40,6478.13,3.1,0.05,OK_MIN
01,94246880,Retail-515,ELECTRICITY,102.58,1.68,1,175.72,3.0,15.0,193.715,172.33,3.28,15,190.61,3.1,1.63,OK_MIN
01,94246879,Offices-5-1-6,ELECTRICITY,0.0,0.85,0,12.1,0.0,0.0,12.1,0.0,0.0,5,9.1,3.0,32.97,MARGINAL
01,94246877,Offices-6-1-3,ELECTRICITY,0.001,0.85,0,12.1,0.0,0.0,12.1,0.0,0.0,5,9.1,3.0,32.97,MARGINAL
01,94246878,Offices-6-2-5,ELECTRICITY,31.689,0.85,0,30.05,1.0,5.0,36.049,26.94,1.01,5,32.95,3.1,9.41,MARGINAL
01,96181008,Retail-309,ELECTRICITY,0.0,0.85,0,12.1,0.0,0.0,12.1,0.0,0.0,5,9.1,3.0,32.97,MARGINAL
01,94246876,Offices-5-4-3,ELECTRICITY,0.0,0.85,0,12.1,0.0,0.0,12.1,0.0,0.0,5,9.1,3.0,32.97,MARGINAL
01,94246812,Offices-6-0-4,ELECTRICITY,0.0,0.85,0,12.1,0.0,0.0,12.1,0.0,0.0,5,9.1,3.0,32.97,MARGINAL
01,96180991,restaurant Building 1 EDNC,ELECTRICITY,1.0,0.85,0,3.98,0.0,5.0,8.982,0.85,0.03,5,9.1,-0.12,1.32,CLOSE
02,90392880,Retail-405,ELECTRICITY,3501.318,2.33,4,8158.21,112.0,40.0,8310.212,8158.07,112.04,40,8310.11,0.1,0.0,CLOSE
02,90392881,Retail-503,ELECTRICITY,3607.141,2.33,4,8405.17,115.0,40.0,8560.166,8404.64,115.43,40,8560.07,0.1,0.0,CLOSE
02,88747143,Retail-403,ELECTRICITY,2245.809,2.33,4,5233.7,71.0,40.0,5344.699,5232.73,71.87,40,5344.6,0.1,0.0,CLOSE
02,88747138,Offices-6-4-2,ELECTRICITY,455.942,2.2,2,1003.76,14.0,20.0,1037.762,1003.07,14.59,20,1037.66,0.1,0.01,CLOSE
02,88747162,Offices-5-4-7,ELECTRICITY,445.645,2.2,2,980.78,14.0,20.0,1014.779,980.42,14.26,20,1014.68,0.1,0.01,CLOSE
02,88747055,Offices-6-4-13,ELECTRICITY,78.0,0.85,0,66.9,2.0,5.0,73.896,66.3,2.5,5,73.8,0.1,0.14,CLOSE
02,88747137,Offices-4-2-9,ELECTRICITY,1180.907,2.33,4,2752.4,37.0,40.0,2829.402,2751.51,37.79,40,2829.3,0.1,0.0,CLOSE
02,88747175,Offices-2-4-6/7/8,ELECTRICITY,2935.408,2.33,4,6840.53,93.0,40.0,6973.533,6839.5,93.93,40,6973.43,0.1,0.0,CLOSE
02,88747164,Offices-7-1-3,ELECTRICITY,117.074,1.68,1,197.53,3.0,15.0,215.53,196.68,3.75,15,215.43,0.1,0.05,CLOSE
02,88747145,Offices-5-2-4,ELECTRICITY,1.443,0.85,0,1.37,0.0,5.0,6.372,1.23,0.05,5,9.1,-2.73,30.0,MARGINAL
02,88546838,Offices-7-4-6,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,88546844,Offices-4-4-10,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,88546845,Offices-4-1-10,ELECTRICITY,218.318,1.68,1,367.86,6.0,15.0,388.86,366.77,6.99,15,388.76,0.1,0.03,CLOSE
02,88546837,Offices-7-1-1,ELECTRICITY,241.202,1.68,1,406.04,7.0,15.0,428.037,405.22,7.72,15,427.94,0.1,0.02,CLOSE
02,88546847,Offices-6-4-7,ELECTRICITY,1050.331,2.33,4,2447.98,33.0,40.0,2520.981,2447.27,33.61,40,2520.88,0.1,0.0,CLOSE
02,88546843,Offices-6-4-8/9,ELECTRICITY,1337.817,2.33,4,3118.02,42.0,40.0,3200.023,3117.11,42.81,40,3199.92,0.1,0.0,CLOSE
02,88546832,Offices-5-2-7,ELECTRICITY,996.792,2.27,3,2221.71,31.0,25.0,2277.714,2262.72,31.9,25,2319.62,-41.91,1.81,MISMATCH
02,88546840,Offices-4-2-12,ELECTRICITY,5.22,0.85,0,4.7,0.0,5.0,9.704,4.44,0.17,5,9.61,0.09,0.94,CLOSE
02,88546841,Offices-4-0-6,ELECTRICITY,139.397,1.68,1,234.75,4.0,15.0,253.746,234.19,4.46,15,253.65,0.1,0.04,CLOSE
02,88747146,Retail-404,ELECTRICITY,2427.71,2.33,4,5657.35,77.0,40.0,5774.35,5656.56,77.69,40,5774.25,0.1,0.0,CLOSE
02,89384496,Retail-703,ELECTRICITY,14082.202,2.33,4,32812.26,450.0,40.0,33302.26,32811.53,450.63,40,33302.16,0.1,0.0,CLOSE
02,88546865,Offices-4-3-2,ELECTRICITY,278.704,2.2,2,614.17,8.0,20.0,642.166,613.15,8.92,20,642.07,0.1,0.02,CLOSE
02,88546846,Offices-4-3-3,ELECTRICITY,1131.887,2.33,4,2637.62,36.0,40.0,2713.616,2637.3,36.22,40,2713.52,0.1,0.0,CLOSE
02,89384486,Rowad-building,ELECTRICITY,10918.722,2.33,4,25441.12,349.0,40.0,25830.121,25440.62,349.4,40,25830.02,0.1,0.0,CLOSE
02,89384490,Rowad-building,ELECTRICITY,8768.16,2.33,4,20430.49,280.0,40.0,20750.493,20429.81,280.58,40,20750.39,0.1,0.0,CLOSE
02,88747144,Retail-603,ELECTRICITY,3998.63,2.33,4,9317.86,127.0,40.0,9484.863,9316.81,127.96,40,9484.77,0.09,0.0,CLOSE
02,88747142,Retail-301,ELECTRICITY,4567.445,2.33,4,10642.4,146.0,40.0,10828.404,10642.15,146.16,40,10828.31,0.09,0.0,CLOSE
02,88747177,Offices-5-2-1,ELECTRICITY,249.972,1.68,1,421.05,7.0,15.0,443.051,419.95,8.0,15,442.95,0.1,0.02,CLOSE
02,91969844,Retail-505,ELECTRICITY,51565.36,2.33,4,120147.48,1650.0,40.0,121837.479,120147.29,1650.09,40,121837.38,0.1,0.0,CLOSE
02,88546890,Retail-501,ELECTRICITY,4236.337,2.33,4,9871.33,135.0,40.0,10046.327,9870.67,135.56,40,10046.23,0.1,0.0,CLOSE
02,88747148,Offices-2-3-6,ELECTRICITY,21.899,0.85,0,19.41,0.0,5.0,24.414,18.61,0.7,5,24.31,0.1,0.41,CLOSE
02,88747147,Offices-2-3-7,ELECTRICITY,246.33,1.68,1,414.82,7.0,15.0,436.816,413.83,7.88,15,436.71,0.11,0.03,CLOSE
02,91969827,Retail-602,ELECTRICITY,4359.249,2.33,4,10157.65,139.0,40.0,10336.645,10157.05,139.5,40,10336.55,0.1,0.0,CLOSE
02,91969828,Retail-307,ELECTRICITY,9133.71,2.33,4,21281.92,292.0,40.0,21613.922,21281.54,292.28,40,21613.82,0.1,0.0,CLOSE
02,91969830,Retail-702,ELECTRICITY,12008.0,2.33,4,27979.0,384.0,40.0,28402.996,27978.64,384.26,40,28402.9,0.1,0.0,CLOSE
02,89384517,Retail-504,ELECTRICITY,7035.697,2.33,4,16393.42,225.0,40.0,16658.416,16393.17,225.14,40,16658.31,0.11,0.0,CLOSE
02,88747140,Offices-6-3-11,ELECTRICITY,365.844,2.2,2,805.66,11.0,20.0,836.663,804.86,11.71,20,836.57,0.09,0.01,CLOSE
02,88546829,Retail-302,ELECTRICITY,6332.425,2.33,4,14755.29,202.0,40.0,14997.287,14754.55,202.64,40,14997.19,0.1,0.0,CLOSE
02,88546857,Retail-304,ELECTRICITY,4402.583,2.33,4,10259.0,140.0,40.0,10439.0,10258.02,140.88,40,10438.9,0.1,0.0,CLOSE
02,88546848,Retail-306,ELECTRICITY,747.219,2.27,3,1655.2,23.0,25.0,1703.198,1696.19,23.91,25,1745.1,-41.9,2.4,MISMATCH
02,91980638,Chiller-1,ELECTRICITY,6661.6,2.33,4,15521.8,213.0,40.0,15774.798,15521.53,213.17,40,15774.7,0.1,0.0,CLOSE
02,91980639,Chiller-2,ELECTRICITY,31868.801,2.33,4,74255.21,1019.0,40.0,75314.207,74254.31,1019.8,40,75314.11,0.1,0.0,CLOSE
02,91980640,Chiller-3,ELECTRICITY,24210.398,2.33,4,56411.06,774.0,40.0,57225.059,56410.23,774.73,40,57224.96,0.1,0.0,CLOSE
02,91980641,Chiller-4,ELECTRICITY,22808.802,2.33,4,53145.49,729.0,40.0,53914.489,53144.51,729.88,40,53914.39,0.1,0.0,CLOSE
02,94246799,Retail-205,ELECTRICITY,148.501,1.68,1,250.33,4.0,15.0,269.333,249.48,4.75,15,269.23,0.1,0.04,CLOSE
02,89384504,Retail-201-202-203,ELECTRICITY,3097.321,2.33,4,7216.97,99.0,40.0,7355.971,7216.76,99.11,40,7355.87,0.1,0.0,CLOSE
02,88546861,Retail-512,ELECTRICITY,856.807,2.27,3,1903.47,27.0,25.0,1955.468,1944.95,27.42,25,1997.37,-41.9,2.1,MISMATCH
02,88546828,Retail-305,ELECTRICITY,3403.079,2.33,4,7930.17,108.0,40.0,8078.172,7929.17,108.9,40,8078.07,0.1,0.0,CLOSE
02,89384491,Retail-406,ELECTRICITY,11569.754,2.33,4,26957.86,370.0,40.0,27367.858,26957.53,370.23,40,27367.76,0.1,0.0,CLOSE
02,88747059,Retail-310,ELECTRICITY,4170.448,2.33,4,9717.7,133.0,40.0,9890.697,9717.14,133.45,40,9890.59,0.11,0.0,CLOSE
02,88546842,Offices-4-1-13,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,88546935,Offices-5-2-9,ELECTRICITY,393.591,2.2,2,866.59,12.0,20.0,898.594,865.9,12.59,20,898.49,0.1,0.01,CLOSE
02,88546831,Offices-7-3-6,ELECTRICITY,314.292,2.2,2,691.6,10.0,20.0,721.599,691.44,10.06,20,721.5,0.1,0.01,CLOSE
02,91969829,Retail-514,ELECTRICITY,7894.35,2.33,4,18394.55,252.0,40.0,18686.554,18393.84,252.62,40,18686.46,0.09,0.0,CLOSE
02,88546980,Retail-510,ELECTRICITY,6793.883,2.33,4,15830.25,217.0,40.0,16087.251,15829.75,217.4,40,16087.15,0.1,0.0,CLOSE
02,88546908,Offices-2-0-3,ELECTRICITY,130.559,1.68,1,219.62,4.0,15.0,238.616,219.34,4.18,15,238.52,0.1,0.04,CLOSE
02,88546945,Offices-2-1-3/4,ELECTRICITY,1342.114,2.33,4,3128.17,42.0,40.0,3210.172,3127.13,42.95,40,3210.08,0.09,0.0,CLOSE
02,91969841,Offices-2-0-4/5/6/7/8,ELECTRICITY,5659.678,2.33,4,13187.26,181.0,40.0,13408.258,13187.05,181.11,40,13408.16,0.1,0.0,CLOSE
02,94246384,Offices-2-0-9,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,88546839,Offices-2-2-1,ELECTRICITY,1194.06,2.33,4,2782.47,38.0,40.0,2860.468,2782.16,38.21,40,2860.37,0.1,0.0,CLOSE
02,88546971,Offices-4-2-11,ELECTRICITY,62.831,0.85,0,53.52,2.0,5.0,60.516,53.41,2.01,5,60.42,0.1,0.17,CLOSE
02,91980642,Beltone-Building,ELECTRICITY,72463.798,2.33,4,168841.59,2318.0,40.0,171199.59,168840.65,2318.84,40,171199.49,0.1,0.0,CLOSE
02,88546906,Offices-2-2-8/9,ELECTRICITY,2195.924,2.33,4,5116.87,70.0,40.0,5226.871,5116.5,70.27,40,5226.77,0.1,0.0,CLOSE
02,88546970,Offices-4-4-3,ELECTRICITY,531.419,2.2,2,1169.23,17.0,20.0,1206.226,1169.12,17.01,20,1206.13,0.1,0.01,CLOSE
02,88546872,Offices-4-2-4,ELECTRICITY,599.128,2.2,2,1318.35,19.0,20.0,1357.353,1318.08,19.17,20,1357.25,0.1,0.01,CLOSE
02,88546924,Retail-604,ELECTRICITY,5755.351,2.33,4,13410.24,184.0,40.0,13634.238,13409.97,184.17,40,13634.14,0.1,0.0,CLOSE
02,91969831,Retail-511,ELECTRICITY,9361.846,2.33,4,21813.78,299.0,40.0,22152.78,21813.1,299.58,40,22152.68,0.1,0.0,CLOSE
02,88546869,Offices-6-0-7,ELECTRICITY,488.567,2.2,2,1075.58,15.0,20.0,1110.581,1074.85,15.63,20,1110.48,0.1,0.01,CLOSE
02,91969835,Retail-601,ELECTRICITY,5648.88,2.33,4,13162.75,180.0,40.0,13382.754,13161.89,180.76,40,13382.65,0.1,0.0,CLOSE
02,94246370,Offices-6-4-3,ELECTRICITY,318.4,2.2,2,700.77,10.0,20.0,730.767,700.48,10.19,20,730.67,0.1,0.01,CLOSE
02,91969842,Retail-303,ELECTRICITY,6191.757,2.33,4,14427.03,198.0,40.0,14665.029,14426.79,198.14,40,14664.93,0.1,0.0,CLOSE
02,91969846,Retail-204,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,91969832,Retail-401,ELECTRICITY,4823.749,2.33,4,11239.79,154.0,40.0,11433.794,11239.34,154.36,40,11433.7,0.09,0.0,CLOSE
02,94246305,Offices-4-2-13,ELECTRICITY,326.006,2.2,2,717.75,10.0,20.0,747.745,717.21,10.43,20,747.64,0.11,0.01,CLOSE
02,94246360,Offices-6-4-6,ELECTRICITY,365.18,2.2,2,804.18,11.0,20.0,835.18,803.4,11.69,20,835.09,0.09,0.01,CLOSE
02,94246311,Offices-6-0-5,ELECTRICITY,210.332,1.68,1,354.19,6.0,15.0,375.187,353.36,6.73,15,375.09,0.1,0.03,CLOSE
02,94246306,Offices-4-4-9,ELECTRICITY,617.228,2.27,3,1359.96,19.0,25.0,1403.958,1401.11,19.75,25,1445.86,-41.9,2.9,MISMATCH
02,88546892,Offices-4-1-2,ELECTRICITY,101.277,1.68,1,170.49,3.0,15.0,188.485,170.15,3.24,15,188.39,0.1,0.05,CLOSE
02,94246314,Offices-7-4-8,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
02,94246363,Offices-2-1-5,ELECTRICITY,216.736,1.68,1,365.15,6.0,15.0,386.151,364.12,6.94,15,386.06,0.09,0.02,CLOSE
02,94246315,Offices-6-1-5,ELECTRICITY,203.978,1.68,1,343.31,6.0,15.0,364.31,342.68,6.53,15,364.21,0.1,0.03,CLOSE
02,94246371,Offices-4-3-9,ELECTRICITY,706.526,2.27,3,1562.52,22.0,25.0,1609.522,1603.81,22.61,25,1651.42,-41.9,2.54,MISMATCH
02,94246303,Offices-2-2-3,ELECTRICITY,344.634,2.2,2,758.32,11.0,20.0,789.322,758.19,11.03,20,789.22,0.1,0.01,CLOSE
02,94246310,Offices-4-4-6,ELECTRICITY,450.342,2.2,2,991.26,14.0,20.0,1025.262,990.75,14.41,20,1025.16,0.1,0.01,CLOSE
02,94246369,Offices-6-4-10,ELECTRICITY,165.776,1.68,1,278.91,5.0,15.0,298.907,278.5,5.3,15,298.8,0.11,0.04,CLOSE
02,94246309,Offices-4-4-8,ELECTRICITY,130.197,1.68,1,219.0,4.0,15.0,237.996,218.73,4.17,15,237.9,0.1,0.04,CLOSE
02,94246316,Offices-6-0-6,ELECTRICITY,401.193,2.2,2,883.56,12.0,20.0,915.562,882.62,12.84,20,915.46,0.1,0.01,CLOSE
02,94246312,Offices-6-2-9/10,ELECTRICITY,1007.883,2.33,4,2348.72,32.0,40.0,2420.719,2348.37,32.25,40,2420.62,0.1,0.0,CLOSE
02,94246307,Offices-7-4-3,ELECTRICITY,368.004,2.2,2,810.48,11.0,20.0,841.484,809.61,11.78,20,841.39,0.09,0.01,CLOSE
02,94246304,Offices-4-4-12,ELECTRICITY,103.658,1.68,1,174.56,3.0,15.0,192.562,174.15,3.32,15,192.47,0.09,0.05,CLOSE
02,94246359,Offices-7-0-3,ELECTRICITY,686.054,2.27,3,1516.39,21.0,25.0,1562.395,1557.34,21.95,25,1604.29,-41.89,2.61,MISMATCH
02,94246367,Offices-4-1-9,ELECTRICITY,439.842,2.2,2,967.83,14.0,20.0,1001.826,967.65,14.07,20,1001.72,0.11,0.01,CLOSE
02,94246383,Offices-2-3-1,ELECTRICITY,397.424,2.2,2,875.15,12.0,20.0,907.149,874.33,12.72,20,907.05,0.1,0.01,CLOSE
02,94246364,Offices-2-3-4,ELECTRICITY,978.694,2.27,3,2180.05,31.0,25.0,2236.053,2221.64,31.32,25,2277.96,-41.91,1.84,MISMATCH
02,94246362,Offices-2-2-4,ELECTRICITY,452.012,2.2,2,994.99,14.0,20.0,1028.99,994.43,14.46,20,1028.89,0.1,0.01,CLOSE
02,94246313,Offices-4-0-10,ELECTRICITY,289.174,2.2,2,636.53,9.0,20.0,665.535,636.18,9.25,20,665.43,0.11,0.02,CLOSE
02,94246366,Offices-5-0-3,ELECTRICITY,1143.349,2.33,4,2664.69,36.0,40.0,2740.69,2664.0,36.59,40,2740.59,0.1,0.0,CLOSE
02,94246361,Offices-5-0-4,ELECTRICITY,398.015,2.2,2,876.47,12.0,20.0,908.468,875.63,12.74,20,908.37,0.1,0.01,CLOSE
02,94246712,Offices-5-2-5,ELECTRICITY,993.388,2.27,3,2213.88,31.0,25.0,2269.878,2254.99,31.79,25,2311.78,-41.9,1.81,MISMATCH
02,94246368,Offices-4-0-3,ELECTRICITY,209.799,1.68,1,353.27,6.0,15.0,374.275,352.46,6.71,15,374.17,0.1,0.03,CLOSE
02,94246365,Offices-4-0-4,ELECTRICITY,671.684,2.27,3,1483.32,21.0,25.0,1529.315,1524.72,21.49,25,1571.21,-41.89,2.67,MISMATCH
02,94246729,Offices-4-0-1,ELECTRICITY,1317.043,2.33,4,3068.95,42.0,40.0,3150.955,3068.71,42.15,40,3150.86,0.09,0.0,CLOSE
02,94246308,Offices-7-3-4,ELECTRICITY,92.967,0.85,0,80.09,2.0,5.0,87.095,79.02,2.97,5,86.99,0.11,0.13,CLOSE
02,94246727,Offices-5-4-2,ELECTRICITY,291.353,2.2,2,641.4,9.0,20.0,670.399,640.98,9.32,20,670.3,0.1,0.01,CLOSE
02,94246732,Offices-5-4-1,ELECTRICITY,196.663,1.68,1,330.79,6.0,15.0,351.786,330.39,6.29,15,351.68,0.11,0.03,CLOSE
02,94246728,Offices-4-3-5,ELECTRICITY,233.975,1.68,1,393.66,7.0,15.0,415.664,393.08,7.49,15,415.57,0.09,0.02,CLOSE
02,94246723,Offices-7-4-7,ELECTRICITY,35.997,0.85,0,30.85,1.0,5.0,36.848,30.6,1.15,5,36.75,0.1,0.27,CLOSE
02,94246720,Offices-7-3-5,ELECTRICITY,391.545,2.2,2,862.03,12.0,20.0,894.027,861.4,12.53,20,893.93,0.1,0.01,CLOSE
02,94246724,Offices-5-4-5,ELECTRICITY,595.228,2.2,2,1309.65,19.0,20.0,1348.648,1309.5,19.05,20,1348.55,0.1,0.01,CLOSE
02,94246801,Offices-4-4-13,ELECTRICITY,527.008,2.2,2,1160.38,16.0,20.0,1196.381,1159.42,16.86,20,1196.28,0.1,0.01,CLOSE
02,94246736,Offices-6-1-10,ELECTRICITY,173.423,1.68,1,292.0,5.0,15.0,311.999,291.35,5.55,15,311.9,0.1,0.03,CLOSE
02,94246372,Offices-4-3-12,ELECTRICITY,42.442,0.85,0,36.53,1.0,5.0,42.533,36.08,1.36,5,42.44,0.09,0.21,CLOSE
02,94246355,Offices-4-3-10,ELECTRICITY,390.635,2.2,2,860.0,12.0,20.0,891.996,859.4,12.5,20,891.9,0.1,0.01,CLOSE
02,94246347,Offices-6-3-9,ELECTRICITY,676.503,2.27,3,1494.41,21.0,25.0,1540.409,1535.66,21.65,25,1582.31,-41.9,2.65,MISMATCH
02,94246357,Offices-6-0-3,ELECTRICITY,120.464,1.68,1,203.33,3.0,15.0,221.333,202.38,3.85,15,221.23,0.1,0.05,CLOSE
02,94246346,Offices-6-1-13,ELECTRICITY,108.077,1.68,1,182.13,3.0,15.0,200.127,181.57,3.46,15,200.03,0.1,0.05,CLOSE
02,94246353,Offices-4-2-5,ELECTRICITY,207.52,1.68,1,349.37,6.0,15.0,370.373,348.63,6.64,15,370.27,0.1,0.03,CLOSE
02,94246547,Offices-5-3-1/2/7/8/9,ELECTRICITY,2969.27,2.33,4,6918.52,95.0,40.0,7053.515,6918.4,95.02,40,7053.42,0.1,0.0,CLOSE
02,94246721,Offices-5-3-3/4/5,ELECTRICITY,590.827,2.2,2,1300.83,18.0,20.0,1338.825,1299.82,18.91,20,1338.73,0.1,0.01,CLOSE
02,94246704,Offices-4-4-11,ELECTRICITY,351.511,2.2,2,773.67,11.0,20.0,804.672,773.32,11.25,20,804.57,0.1,0.01,CLOSE
02,94246703,Offices-2-1-9,ELECTRICITY,1060.966,2.33,4,2473.1,33.0,40.0,2546.1,2472.05,33.95,40,2546.0,0.1,0.0,CLOSE
02,94246722,Offices-2-1-8,ELECTRICITY,180.187,1.68,1,303.58,5.0,15.0,323.579,302.71,5.77,15,323.48,0.1,0.03,CLOSE
02,94246715,Offices-4-4-7,ELECTRICITY,1474.169,2.33,4,3435.09,47.0,40.0,3522.086,3434.81,47.17,40,3521.98,0.11,0.0,CLOSE
02,94246718,Offices-7-0-2,ELECTRICITY,0.0,0.85,0,9.1,0.0,0.0,9.1,0.0,0.0,5,9.1,0.0,0.0,MATCH
